elec gen by gen tech
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Southern,solar,electricity,PV,0.0,1.12E-5,5.29002E-5,8.66999E-5,9.557833E-5,7.339393300000001E-4,0.00244125933,0.00229319777,0.00486715933,0.00944396943,0.033616491,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Southern,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,7.329E-9,1.172519E-6,9.802109E-6,9.20763452E-6,2.58267109E-4,0.002038267109,0.02532825978,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Southern,wind,electricity,wind,0.0,2.2E-6,6.70002E-6,6.51999E-5,7.7291E-5,7.65871E-4,0.002301081,0.0021615325,0.003262418,0.0050152081,0.025940217,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Southern,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.41915E-7,4.6621315E-5,4.57056315E-4,4.29336908E-4,0.009962656314999999,0.0585137144,0.436275235,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Southern,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,2.60137E-8,3.5712837E-6,2.12942837E-5,2.0002896E-5,2.060922837E-4,9.618442837E-4,0.007625308270000001,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00301255,0.0122002,0.0367329,0.0639786,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,3.29353E-4,0.00150373,0.00151864,4.96954E-4,1.18867E-6,1.78994E-10,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00587647,0.0198921,0.0456369,0.0223923,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,biomass,electricity,biomass (conv),1.692E-4,6.15601E-4,7.74E-4,9.19809E-4,8.20188E-6,0.00120071,0.00448254,0.00230717,3.96178E-4,6.06396E-7,1.06729E-10,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16249E-4,0.00210948,0.00440012,0.00138718,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,1.77624E-4,8.12786E-4,7.1447E-4,2.17555E-4,3.19792E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32068E-4,0.0022814,0.00378967,5.98231E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,coal,electricity,coal (conv pul),4.69071E-4,0.00274718,0.0037114,8.52852E-4,7.58577E-4,0.00128626,0.00302859,0.00179421,4.35061E-4,5.78898E-7,1.06802E-10,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154672,0.492808,1.07629,1.06773,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,gas,electricity,gas (CC),0.00903386,0.0270923,0.0,0.00812845,0.00678908,0.0265558,0.124234,0.128141,0.111254,0.00414842,1.68019E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,gas,electricity,gas (steam/CT),0.0176242,0.0462291,0.0966987,0.144202,0.116313,0.131205,0.184512,0.106239,0.0382925,3.68746E-4,1.34614E-7,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.0,0.00316582,0.0163218,0.04683,0.0961168,0.141639,0.141481,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,hydro,electricity,hydro,0.0804331,0.108752,0.114311,0.11812,0.158273,0.203657,0.246425,0.289193,0.331962,0.37473,0.417498,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0,1.35859E-4,5.60871E-4,0.00161844,0.00394846,0.00963684,0.0362852,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0430174,0.107806,0.242412,0.141443,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.0,0.00513416,0.0260996,0.008088,0.00527171,1.01532E-4,5.94321E-8,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,refined liquids,electricity,refined liquids (steam/CT),0.0167248,0.0221465,0.0330202,0.0400952,0.0244914,0.0227732,0.0291575,0.0145406,0.00617218,1.69041E-4,9.11065E-8,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0103278,0.0389876,0.0657558,0.166566,0.334247,0.523894,0.236215,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,0.0,4.89382E-6,7.0937E-5,0.00109781,0.00653378,0.0361972,0.396445,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,solar,electricity,PV,0.0,1.95E-5,1.518E-4,0.0023911,0.00235223,0.00867968,0.03413228,0.06454298,0.12813268,0.22911858,0.33354158,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,0.0,5.31073E-6,6.146693000000001E-5,8.4910093E-4,0.00487496093,0.026938660929999997,0.29893666093000004,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,wind,electricity,wind,0.0,9.00002E-6,2.87E-5,2.848E-4,2.8017E-4,0.00625788,0.02991308,0.06565388,0.12599468,0.25961988,0.72392988,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,0.0,1.67111E-4,0.002548011,0.023883111,0.110629411,0.325807411,0.8227633,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Africa_Western,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,0.0,2.23631E-5,2.0037509999999999E-4,0.0013216351,0.005902865100000001,0.025252465100000003,0.19719246510000002,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00200955,0.00501702,0.0108281,0.0129936,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,3.8524E-4,8.79829E-4,8.37277E-4,1.81458E-4,3.31618E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00439206,0.00938848,0.0155653,0.00471636,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,biomass,electricity,biomass (conv),3.852E-4,0.0046332,0.007902,0.00769681,0.00707173,0.00631241,0.00581037,0.00223023,2.28092E-4,3.30173E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58749E-4,0.0023228,0.00358779,6.83053E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,6.3094E-4,0.0014559,0.00116935,2.78108E-4,3.10813E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00120255,0.00263759,0.00334863,2.88332E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,coal,electricity,coal (conv pul),0.002376,0.007848,0.0108468,0.0118908,0.0131804,0.0146648,0.0162589,0.00702206,0.00106244,1.03627E-6,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111506,0.239775,0.388877,0.109487,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,gas,electricity,gas (CC),0.0177333,0.154733,0.0793615,0.0813472,0.0909493,0.121706,0.175616,0.163935,0.126065,0.00283732,2.725E-7,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,gas,electricity,gas (steam/CT),0.0538059,0.0444407,0.146031,0.175574,0.168881,0.181001,0.192649,0.0989805,0.0329309,2.16554E-4,1.91279E-8,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.00142848,0.00526664,0.0119649,0.0348015,0.0587849,0.0937836,0.137456,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,hydro,electricity,hydro,0.0643536,0.122414,0.120913,0.13694,0.141161,0.145383,0.149604,0.153825,0.158046,0.162267,0.166488,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.00163131,0.00418533,0.00776086,0.0215012,0.039157,0.0747584,0.248415,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,nuclear,electricity,Gen_II_LWR,0.0262116,0.0247428,0.0258156,0.0257004,0.0237508,0.0226368,0.021012,0.0187885,0.0159975,0.0128502,0.00970294,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0533288,0.0722117,0.107979,0.0606489,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00581772,0.0136086,0.0252441,0.00819171,0.00367132,6.08003E-5,1.56872E-8,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,refined liquids,electricity,refined liquids (steam/CT),0.0177984,0.0206856,0.0599868,0.0804853,0.0479384,0.0430172,0.0372523,0.0151513,0.00584963,1.29428E-4,2.36963E-8,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.00305335,0.0147715,0.0234694,0.0267062,0.034423,0.0347558,0.00129607,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,7.56427E-7,6.11249E-6,3.09253E-5,6.53437E-4,0.00268611,0.0116616,0.129226,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,solar,electricity,PV,0.0,0.0,0.0,5.4E-5,9.62882E-4,0.005345302,0.014921482,0.030104182,0.043116882,0.057052582000000004,0.06210074,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,5.9731E-7,2.99182E-6,1.168369E-5,2.0839369E-4,8.2857769E-4,0.00357895769,0.04014796038,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,wind,electricity,wind,0.0,2.7E-4,9.0E-5,0.0021564,0.00670607,0.01984837,0.04402587,0.12761397,0.20783537,0.31253597,0.5136313,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.30658E-5,1.432098E-4,7.881778E-4,0.0078197378,0.0271764378,0.095070372,0.5934702279999999,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Argentina,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,7.813E-6,4.24678E-5,1.463978E-4,9.659008E-4,0.0027256808,0.0080977308,0.0509537178,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00319181,0.00917079,0.0178487,0.0162599,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,3.21686E-4,7.57514E-4,9.9612E-4,2.75221E-4,3.51424E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00705384,0.0171136,0.0257444,0.00637245,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,biomass,electricity,biomass (conv),0.0,0.00187919,6.55188E-4,0.00136075,0.00207664,0.00265065,0.00339538,0.00226984,3.15189E-4,2.86475E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400853,0.100911,0.135593,0.0144081,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.0221786,0.0455913,0.040603,0.0112001,7.87809E-6,3.62464E-10,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0537279,0.122145,0.140276,0.00671005,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,coal,electricity,coal (conv pul),0.439003,0.672506,0.653751,0.575343,0.632261,0.679328,0.710714,0.365221,0.0574478,3.32894E-5,1.10482E-9,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103929,0.232933,0.356116,0.107031,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,gas,electricity,gas (CC),0.0392081,0.0563008,0.0392846,0.019736,0.0296676,0.0481139,0.0774031,0.0768298,0.0606211,0.00114127,8.26913E-8,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,gas,electricity,gas (steam/CT),0.0329217,0.0523683,0.140118,0.176105,0.162455,0.166311,0.167614,0.0860994,0.0270282,1.4854E-4,9.52302E-9,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,geothermal,electricity,geothermal,0.00746642,0.0111492,0.0209732,0.0280251,0.0364479,0.0483374,0.0626358,0.121553,0.18112,0.221011,0.238929,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,hydro,electricity,hydro,0.134392,0.139082,0.137653,0.1363,0.142893,0.149486,0.156079,0.162672,0.169265,0.175858,0.182451,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127627,0.0180858,0.0218071,0.0118706,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00127351,0.00242328,0.00387912,0.00170194,8.44531E-4,9.89749E-6,2.16247E-9,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,refined liquids,electricity,refined liquids (steam/CT),0.0128232,0.010242,0.0209228,0.0240184,0.0132395,0.0122911,0.0105148,0.00597473,0.00215914,3.72492E-5,4.37981E-9,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.00416161,0.0191849,0.0336235,0.0610265,0.0835405,0.0739914,0.00651196,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,solar,electricity,CSP,0.0,3.59999E-6,1.07998E-5,1.43995E-5,1.43995E-5,1.43995E-5,1.43995E-5,1.43995E-5,1.43995E-5,0.0,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,3.97569E-6,2.09832E-5,7.90965E-5,0.00202371,0.00794586,0.0228499,0.151934,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,solar,electricity,PV,0.0,2.80799E-4,0.00140397,0.0181974,0.029191299999999996,0.0550108,0.0919796,0.1687397,0.2493788,0.30765519999999996,0.357227,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,8.58239E-6,2.936839E-5,8.501879E-5,0.00176484879,0.00670433879,0.01918923879,0.1289476564,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,wind,electricity,wind,0.0,0.00539638,0.0240799,0.0497503,0.0647074,0.086965,0.1133616,0.2055559,0.2867114,0.3374751,0.538447,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.9814E-4,0.00131101,0.00499931,0.05490971,0.18254771,0.43039957,1.6087567,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Australia_NZ,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,6.68551E-5,2.259551E-4,5.305131000000001E-4,0.0034988131000000004,0.0094558631,0.0193214931,0.067918638,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00275528,0.00892187,0.0216183,0.0380318,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,5.26439E-4,0.00147409,0.00125849,3.34487E-4,6.77754E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00591021,0.0161303,0.0302876,0.0138665,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,biomass,electricity,biomass (conv),0.0,0.0,2.84497E-4,0.00216346,0.00210928,0.00380796,0.00597297,0.00292224,4.87582E-4,8.25123E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00956725,0.0273557,0.0433079,0.0100528,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.00914893,0.0222677,0.016847,0.00439853,5.53829E-6,5.42702E-10,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120074,0.0307424,0.0403195,0.0042458,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,coal,electricity,coal (conv pul),0.0097622,0.0219956,0.0218343,0.0641585,0.0628741,0.0888213,0.121936,0.0626063,0.0118983,1.34905E-5,1.16224E-9,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223022,0.561236,0.953315,0.374307,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,gas,electricity,gas (CC),0.0,0.0321856,0.0569737,0.101903,0.0946886,0.207309,0.404236,0.374879,0.292186,0.0078969,1.38792E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,gas,electricity,gas (steam/CT),4.32115E-5,0.0178626,0.0362442,0.144421,0.120166,0.181136,0.25031,0.115283,0.0429688,3.92302E-4,6.56036E-8,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,5.58639E-4,0.0137345,0.038694,0.0960267,0.174601,0.284702,0.419929,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,hydro,electricity,hydro,0.744149,1.21485,1.45184,1.29507,1.33772,1.38037,1.42302,1.46567,1.50832,1.55097,1.59362,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,5.01042E-4,0.00820457,0.0210272,0.0539612,0.110621,0.221749,0.883822,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,nuclear,electricity,Gen_II_LWR,0.00805534,0.0354889,0.0523007,0.0530388,0.0490154,0.0467164,0.0433632,0.0387745,0.0330145,0.0265194,0.0200243,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100468,0.148754,0.247091,0.190569,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00191403,0.0322754,0.0647497,0.0164664,0.00806229,1.62552E-4,6.30669E-8,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,refined liquids,electricity,refined liquids (steam/CT),0.00849466,0.0296839,0.0413349,0.083176,0.0437737,0.0567805,0.0584252,0.0229644,0.00860973,2.62775E-4,8.69331E-8,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0122468,0.0518449,0.0770693,0.121816,0.178788,0.184195,0.01258,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,5.8099E-7,4.09477E-5,2.78973E-4,0.00325988,0.0154645,0.0667656,0.856909,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,solar,electricity,PV,0.0,0.0,0.0,2.12386E-4,6.30937E-4,0.015904237,0.047090037,0.085438737,0.132322737,0.184606751,0.2112614,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,2.9349E-7,1.1838390000000001E-5,6.517899E-5,6.6777699E-4,0.00304998699,0.01310688699,0.1703425935,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,wind,electricity,wind,0.0,3.34903E-4,0.00783988,0.0778484,0.08402508,0.17473848,0.31232548,0.56626748,0.86192948,1.16793308,1.9690894,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,3.71411E-6,2.3127211E-4,0.00132436211,0.00873742211,0.03538002211,0.12108340799999999,0.79244585,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Brazil,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,1.15924E-5,3.1037640000000004E-4,0.0011240704000000002,0.0047355004,0.0142765504,0.0399249504,0.262281358,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Canada,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00716261,0.0170238,0.0310761,0.013876,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Canada,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.00190909,0.00367305,0.00333499,6.15806E-4,6.71081E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Canada,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150043,0.0304401,0.041969,0.00496357,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Canada,biomass,electricity,biomass (conv),0.0142056,0.0305676,0.0348263,0.0424944,0.0449501,0.047764,0.0476702,0.0235783,0.00255958,2.28868E-6,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-15-10T17:00:31+17:00",Canada,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136362,0.0306744,0.0403482,0.00253312,0.0,0.0,0.0,EJ,
