elec gen by gen tech
scenario,region,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Colombia,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00108154,0.00748135,0.0131745,0.00537979,0.00448935,0.00122579,2.2285E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Colombia,refined liquids,electricity,refined liquids (steam/CT),0.0013644,4.10401E-4,0.0018072,0.0110052,0.00365277,0.00837531,0.00966584,0.00623332,0.00379223,8.97483E-4,2.75519E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Colombia,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,9.25856E-4,0.00785476,0.019677,0.037051,0.0394612,0.0413882,0.0296078,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Colombia,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,3.87667E-7,9.26037E-6,4.28592E-5,3.14165E-4,0.00239165,0.00946475,0.0465756,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Colombia,solar,electricity,PV,0.0,0.0,0.0,0.0,1.17403E-4,0.002195613,0.006852203,0.012680083,0.023547683,0.037454483,0.056891479999999994,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Colombia,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,7.85252E-8,1.0960652E-6,4.1152551999999995E-6,2.61076552E-5,1.887116552E-4,7.447256552E-4,0.00370601713,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Colombia,wind,electricity,wind,0.0,1.76401E-4,1.404E-4,2.44799E-4,7.93935E-4,0.006080615,0.014344465,0.028496065,0.058980964999999996,0.098401666,0.16542932999999999,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Colombia,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,2.73651E-6,9.948311E-5,5.6052011E-4,0.00298238011,0.017039380110000002,0.0566513436,0.192498597,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Colombia,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,9.77811E-7,1.5188811E-5,5.2918911E-5,1.7798691099999998E-4,6.734349109999999E-4,0.001752144911,0.005209377100000001,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00746785,0.0238484,0.046026,0.0793211,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.00276645,0.00522624,0.00711593,0.00549617,4.57253E-4,5.4844E-8,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029212,0.0856776,0.137611,0.130486,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,biomass,electricity,biomass (conv),1.65604E-4,0.00983899,0.0333681,0.0474208,0.049325,0.0565689,0.0615714,0.0604039,0.0213655,7.81268E-4,8.18299E-8,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335957,0.104547,0.177448,0.118254,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.0519413,0.0946446,0.0983087,0.0652229,0.00458355,5.7925E-7,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425717,0.118986,0.18046,0.0693026,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,coal,electricity,coal (conv pul),0.858625,0.892792,0.887576,0.824164,0.989135,1.1287,1.20493,0.8804,0.361617,0.0175655,2.08115E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0578005,0.153126,0.261568,0.303298,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,gas,electricity,gas (CC),0.0,0.0,0.0,0.0,0.0113748,0.0334436,0.0630092,0.0670041,0.0663661,0.0384098,5.24725E-5,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,gas,electricity,gas (steam/CT),0.140306,0.12755,0.123148,0.108039,0.107125,0.125915,0.135809,0.0797851,0.0444696,0.00816699,5.59511E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.0075399,0.0197412,0.0306398,0.0542669,0.0566811,0.0566697,0.0566079,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,hydro,electricity,hydro,0.0929088,0.14841,0.160999,0.130356,0.135083,0.140333,0.145582,0.150832,0.156081,0.161331,0.16658,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0858016,0.180471,0.254139,0.467078,0.781833,1.13912,1.83865,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,nuclear,electricity,Gen_II_LWR,0.268826,0.348191,0.3271,0.325758,0.301046,0.286926,0.266331,0.238148,0.202771,0.162879,0.122987,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253513,0.0500514,0.0659928,0.0519294,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.0055852,0.0121817,0.018061,0.00951754,0.0066692,0.00162883,2.53419E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,refined liquids,electricity,refined liquids (steam/CT),0.0841881,0.0370123,0.0382569,0.0247958,0.01508,0.0198671,0.0216955,0.0134154,0.00819818,0.0020194,4.07112E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,4.90901E-4,0.00262124,0.00541239,0.0142729,0.0230727,0.029103,0.00887323,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,1.90398E-4,9.71937E-4,0.00276598,0.0228968,0.0853393,0.2008,0.610908,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,solar,electricity,PV,0.0,3.60007E-6,0.00241198,0.0248426,0.0385936,0.0607299,0.07935160000000001,0.10671520000000001,0.1393085,0.14615070000000002,0.1508787,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.61078E-5,5.3542100000000004E-5,1.208743E-4,8.024303E-4,0.0028436903,0.0066345603,0.0202930525,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,wind,electricity,wind,0.0,0.00100802,0.0147851,0.081155,0.1189733,0.1813957,0.2446503,0.4056643,0.5770453,0.6857343,0.9389989999999999,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,7.65375E-5,5.504055E-4,0.0018804655000000002,0.014266465499999999,0.0593991655,0.147020328,0.40376446,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-12,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,5.25964E-5,1.972354E-4,4.411074E-4,0.0020196474,0.006528227399999999,0.0140970974,0.035874701,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372245,0.114433,0.230362,0.356594,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.0144532,0.0292632,0.0379421,0.0277116,0.00159382,1.3917E-7,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153276,0.46471,0.816037,0.760997,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,biomass,electricity,biomass (conv),0.0284678,0.166778,0.258486,0.331171,0.302695,0.341948,0.375072,0.339735,0.106283,0.00266912,2.07299E-7,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535225,0.159895,0.28341,0.128145,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.0879109,0.171805,0.172436,0.0967703,0.00442434,4.89903E-7,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661116,0.178018,0.282244,0.0702124,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,coal,electricity,coal (conv pul),2.83949,2.59771,2.1384,2.07225,2.15523,2.35337,2.47333,1.86396,0.649878,0.0200639,1.97679E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0724269,0.291261,0.801848,0.99451,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,gas,electricity,gas (CC),0.280439,1.64089,1.36222,0.858641,0.841338,0.978732,1.09074,1.04913,0.925516,0.375683,3.30091E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,gas,electricity,gas (steam/CT),0.183582,0.297145,0.93529,0.603022,0.534083,0.586644,0.622177,0.36381,0.202127,0.0309369,1.58009E-5,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,geothermal,electricity,geothermal,0.0116137,0.0194286,0.0201663,0.0238125,0.050519,0.112939,0.172886,0.282488,0.282531,0.282547,0.282378,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,hydro,electricity,hydro,0.940387,0.966583,1.17471,1.09155,1.0788,1.0788,1.0788,1.0788,1.0788,1.0788,1.0788,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.245479,0.656225,1.01406,1.87607,3.16511,4.85878,7.31756,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,nuclear,electricity,Gen_II_LWR,2.59272,3.24344,2.97256,2.75933,2.55001,2.43041,2.25596,2.01723,1.71757,1.37966,1.04176,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0768619,0.142566,0.194981,0.134502,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.0107816,0.0343836,0.0566532,0.0247273,0.0163255,0.00368391,4.08978E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,refined liquids,electricity,refined liquids (steam/CT),0.625811,0.363039,0.19922,0.160183,0.0840472,0.0946397,0.0953807,0.0471015,0.0232579,0.0039357,6.51616E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.00112695,0.00621572,0.0172923,0.0621961,0.0963761,0.100358,0.0260721,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,solar,electricity,CSP,0.0,0.0,0.00273948,0.0201336,0.0201336,0.0201336,0.0201336,0.0201336,0.0201336,0.0,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,0.00266869,0.0191031,0.0547212,0.251708,0.731841,1.61564,3.81116,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,solar,electricity,PV,5.40006E-5,0.00528045,0.0786054,0.34496,0.40519269999999996,0.5299687,0.6510207,0.9009427,1.2128317,1.2060047,1.280957,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,3.35325E-4,0.001504465,0.003489895,0.013395245,0.036706845,0.07980384500000001,0.18827952,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,wind,electricity,wind,0.00280083,0.252587,0.522445,1.00297,1.1796849999999999,1.5777979999999998,1.981245,2.764345,3.6135520000000003,3.943892,5.224627,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,7.92811E-4,0.008278510999999999,0.031648411,0.19802341099999998,0.697367411,1.6321656,3.6174999,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",EU-15,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,4.45759E-4,0.002266339,0.005598139,0.021647339,0.057808339,0.114452239,0.21807448,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00235792,0.00695203,0.0129792,0.0263063,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,2.84523E-4,8.3072E-4,0.0014212,0.00105585,7.80588E-5,1.02235E-8,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00949153,0.0258192,0.0415585,0.0458487,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,biomass,electricity,biomass (conv),0.0,0.0,8.89178E-4,5.03986E-4,0.00115482,0.00213119,0.00402574,0.00519035,0.0019139,7.38304E-5,8.75299E-9,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00703917,0.0184013,0.0290773,0.0216238,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.00584087,0.0136328,0.0146067,0.00853462,5.39588E-4,7.39543E-8,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008935,0.0211348,0.0304057,0.0131879,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,coal,electricity,coal (conv pul),0.428483,0.180042,0.242835,0.199359,0.2195,0.23063,0.242224,0.148168,0.0463135,0.00208755,2.6683E-7,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0651056,0.142039,0.210421,0.191341,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,gas,electricity,gas (CC),0.0752631,0.0,0.0,0.0,0.0102657,0.0244086,0.0538779,0.05895,0.056075,0.0271762,3.08115E-5,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,gas,electricity,gas (steam/CT),0.173926,0.230757,0.184956,0.164523,0.14468,0.149475,0.154011,0.0778716,0.0345445,0.00504543,3.29771E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.00298756,0.00598329,0.00923081,0.0096762,0.00967246,0.00967094,0.00965667,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,hydro,electricity,hydro,0.0388476,0.0459936,0.0489744,0.0207792,0.0215649,0.0223507,0.0231364,0.0239221,0.0247079,0.0254936,0.0262793,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0376846,0.0678127,0.105712,0.239497,0.396087,0.551979,0.942782,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,nuclear,electricity,Gen_II_LWR,0.274249,0.319513,0.320939,0.315449,0.291519,0.277846,0.257903,0.230611,0.196354,0.157724,0.119095,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00555063,0.010614,0.0144409,0.0100494,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,8.36029E-4,0.00160798,0.00341153,0.00208284,0.0013105,2.75974E-4,3.49423E-7,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,refined liquids,electricity,refined liquids (steam/CT),0.255453,0.00540345,0.00492108,0.00326871,0.00232653,0.0029847,0.00377489,0.00248276,0.00156469,3.88712E-4,5.6349E-7,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,3.68657E-4,0.00312569,0.00825283,0.00882208,0.00878429,0.0108336,0.00528499,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,3.3922E-5,1.43036E-4,5.45573E-4,0.00823754,0.0365489,0.0892808,0.319639,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,solar,electricity,PV,0.0,0.0,0.0,0.00175315,0.0034063699999999997,0.00742246,0.01677935,0.03366805,0.046438349999999996,0.0551893,0.06573898,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.09294E-6,3.08335E-6,8.83704E-6,1.0801844E-4,4.6049944E-4,0.00111988044,0.0040432474999999996,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,wind,electricity,wind,0.0,1.40396E-4,1.87195E-4,0.00400309,0.00891552,0.01729917,0.03329037,0.08873787,0.14300267,0.18737948000000001,0.27498944999999997,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,7.39081E-6,4.9399809999999995E-5,2.6279381E-4,0.00294670381,0.01145018381,0.028394493,0.10299578399999999,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Eastern,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,5.40576E-6,1.923676E-5,6.176376E-5,4.2935776E-4,0.00129521976,0.00266630976,0.0078070940000000005,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00170752,0.00807123,0.0196744,0.0401772,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,4.21273E-4,0.00103496,0.00146287,0.00123086,1.17804E-4,2.20102E-8,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00676373,0.0283289,0.0548611,0.0584683,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,biomass,electricity,biomass (conv),0.0,4.31993E-5,1.00798E-4,4.57191E-4,0.00119784,0.00257228,0.00454695,0.00548421,0.002398,1.09276E-4,1.82284E-8,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156737,0.0646608,0.128135,0.114112,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.0254915,0.0525348,0.0518848,0.0335278,0.00259808,5.23997E-7,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019358,0.0708434,0.12444,0.0695595,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,coal,electricity,coal (conv pul),0.231688,0.307824,0.366178,0.452179,0.520816,0.583243,0.633605,0.442336,0.180473,0.00968408,1.81804E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026474,0.126124,0.311334,0.476184,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,gas,electricity,gas (CC),0.0315041,0.233906,0.256639,0.291445,0.328702,0.404437,0.479634,0.475472,0.449366,0.257401,5.33754E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,gas,electricity,gas (steam/CT),0.0140465,0.024721,0.0955639,0.0630754,0.0548143,0.0581389,0.0604144,0.0417137,0.0259563,0.00503663,4.73844E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,geothermal,electricity,geothermal,2.87998E-4,3.38395E-4,0.00240475,0.0123297,0.0176422,0.0253354,0.033584,0.0491596,0.0573361,0.0573793,0.0573452,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,hydro,electricity,hydro,0.147445,0.262537,0.337874,0.356594,0.365473,0.376134,0.386795,0.397456,0.408117,0.418778,0.429438,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0363383,0.0775292,0.117927,0.203891,0.405529,0.700836,1.37601,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00326981,0.00905437,0.0152185,0.0167778,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,6.91726E-4,0.00137637,0.00228449,0.00101849,9.94879E-4,3.02999E-4,6.44715E-7,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,refined liquids,electricity,refined liquids (steam/CT),0.0257903,0.0251024,0.00898902,0.00786944,0.00396458,0.00387088,0.00371759,0.00283768,0.00182962,4.79649E-4,1.43022E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.00215533,0.0148936,0.0371784,0.0867248,0.107088,0.140976,0.124624,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,6.16916E-6,4.04582E-5,1.51152E-4,0.00132994,0.0100616,0.0358777,0.157266,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,solar,electricity,PV,0.0,0.0,0.0,0.00102598,0.00396802,0.015433820000000001,0.03804412,0.07344982,0.12638902,0.18897893999999998,0.2715386,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,2.06082E-6,8.54586E-6,2.494976E-5,1.8253176E-4,0.0013095917600000001,0.00465632176,0.020629160940000002,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,wind,electricity,wind,0.0,2.48396E-4,0.0110014,0.0452475,0.0603886,0.0840217,0.1116278,0.1558127,0.2220344,0.2507758,0.3414137,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,3.78911E-5,2.158231E-4,7.258161E-4,0.0036252960999999997,0.0159697961,0.041941105,0.117823773,0.0,0.0,0.0,EJ,
