"","region","scenario","sector","subsector","input","technology","Units","year","value","input2"
"3828","South Korea","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2015,0,"electricity"
"3829","South Korea","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2015,0,"refined liquids with CCS"
"3830","South Korea","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2015,0,"refined liquids with CCS"
"3831","South Korea","1p5","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2015,0,"gas with CCS"
"3832","South Korea","1p5 delay","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2015,0,"gas with CCS"
"3833","South Korea","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2015,0,"coal"
"3834","South Korea","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2015,0,"coal"
"3835","South Korea","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2015,0,"coal"
"3836","South Korea","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2015,0,"electricity"
"3837","South Korea","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2015,0,"electricity"
"3838","South Korea","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2015,0,"electricity"
"3839","South Korea","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2015,0,"hydrogen"
"3840","South Korea","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2015,0,"hydrogen"
"3841","South Korea","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2015,0,"hydrogen"
"3842","South Korea","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2015,0,"refined liquids"
"3843","South Korea","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2015,0,"refined liquids"
"3844","South Korea","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2015,0,"refined liquids"
"3845","South Korea","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2015,0,"gas"
"3846","South Korea","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2015,0,"gas"
"3847","South Korea","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2015,0,"gas"
"3848","South Korea","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2015,0.0252513,"coal"
"3849","South Korea","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2015,0.0252513,"coal"
"3850","South Korea","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2015,0.0252513,"coal"
"3851","South Korea","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2015,0.0478537,"electricity"
"3852","South Korea","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2015,0.0478537,"electricity"
"3853","South Korea","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2015,0.0478537,"electricity"
"3854","South Korea","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2015,0.00337504,"refined liquids"
"3855","South Korea","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2015,0.00337504,"refined liquids"
"3856","South Korea","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2015,0.00337504,"refined liquids"
"3857","South Korea","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2015,0.063759,"gas"
"3858","South Korea","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2015,0.063759,"gas"
"3859","South Korea","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2015,0.063759,"gas"
"3860","South Korea","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2015,0,"coal with CCS"
"3861","South Korea","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2015,0,"coal with CCS"
"3862","South Korea","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2015,0,"electricity"
"3863","South Korea","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2015,0,"electricity"
"3864","South Korea","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2015,0,"refined liquids with CCS"
"3865","South Korea","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2015,0,"refined liquids with CCS"
"3866","South Korea","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2015,0,"gas with CCS"
"3867","South Korea","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2015,0,"gas with CCS"
"3868","South Korea","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2015,0.0563104,"electricity"
"3869","South Korea","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2015,0.0563104,"electricity"
"3870","South Korea","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2015,0.0563104,"electricity"
"3871","South Korea","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2015,0.00075048,"refined liquids"
"3872","South Korea","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2015,0.00075048,"refined liquids"
"3873","South Korea","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2015,0.00075048,"refined liquids"
"3874","South Korea","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2015,0,"electricity"
"3875","South Korea","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2015,0,"electricity"
"3876","South Korea","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2015,0,"electricity"
"3877","South Korea","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2015,0,"hydrogen"
"3878","South Korea","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2015,0,"hydrogen"
"3879","South Korea","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2015,0,"hydrogen"
"3880","South Korea","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2020,0.000112259,"biomass"
"3881","South Korea","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2020,0.000112259,"biomass"
"3882","South Korea","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2020,0.000126805,"biomass"
"3883","South Korea","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2020,0.00000366793,"electricity"
"3884","South Korea","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2020,0.00000366793,"electricity"
"3885","South Korea","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2020,0.00000414321,"electricity"
"3886","South Korea","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2020,0.0000000669087,"refined liquids"
"3887","South Korea","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2020,0.0000000669087,"refined liquids"
"3888","South Korea","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2020,0.0000000755785,"refined liquids"
"3889","South Korea","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2020,0.0000000669087,"gas"
"3890","South Korea","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2020,0.0000000669087,"gas"
"3891","South Korea","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2020,0.0000000755785,"gas"
"3892","South Korea","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2020,0.83702,"coal"
"3893","South Korea","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2020,0.83702,"coal"
"3894","South Korea","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2020,0.85719,"coal"
"3895","South Korea","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2020,0.0922367,"electricity"
"3896","South Korea","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2020,0.0922367,"electricity"
"3897","South Korea","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2020,0.0944593,"electricity"
"3898","South Korea","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2020,0.0000637095,"refined liquids"
"3899","South Korea","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2020,0.0000637095,"refined liquids"
"3900","South Korea","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2020,0.0000652446,"refined liquids"
"3901","South Korea","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2020,0.0002058305,"gas"
"3902","South Korea","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2020,0.0002058305,"gas"
"3903","South Korea","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2020,0.0002107904,"gas"
"3904","South Korea","1p5","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2020,0,"coal with CCS"
"3905","South Korea","1p5 delay","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2020,0,"coal with CCS"
"3906","South Korea","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2020,0,"electricity"
"3907","South Korea","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2020,0,"electricity"
"3908","South Korea","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2020,0,"refined liquids with CCS"
"3909","South Korea","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2020,0,"refined liquids with CCS"
"3910","South Korea","1p5","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2020,0,"gas with CCS"
"3911","South Korea","1p5 delay","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2020,0,"gas with CCS"
"3912","South Korea","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2020,0,"coal"
"3913","South Korea","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2020,0,"coal"
"3914","South Korea","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2020,0.000134285,"coal"
"3915","South Korea","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2020,0,"electricity"
"3916","South Korea","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2020,0,"electricity"
"3917","South Korea","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2020,0.00000538994,"electricity"
"3918","South Korea","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2020,0,"hydrogen"
"3919","South Korea","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2020,0,"hydrogen"
"3920","South Korea","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2020,0.000032435,"hydrogen"
"3921","South Korea","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2020,0,"refined liquids"
"3922","South Korea","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2020,0,"refined liquids"
"3923","South Korea","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2020,0.0000000983207,"refined liquids"
"3924","South Korea","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2020,0,"gas"
"3925","South Korea","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2020,0,"gas"
"3926","South Korea","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2020,0.0000000983207,"gas"
"3927","South Korea","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2020,0.0264745,"coal"
"3928","South Korea","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2020,0.0264745,"coal"
"3929","South Korea","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2020,0.02632873,"coal"
"3930","South Korea","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2020,0.0501718,"electricity"
"3931","South Korea","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2020,0.0501718,"electricity"
"3932","South Korea","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2020,0.0498955,"electricity"
"3933","South Korea","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2020,0.00353853,"refined liquids"
"3934","South Korea","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2020,0.00353853,"refined liquids"
"3935","South Korea","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2020,0.003519041,"refined liquids"
"3936","South Korea","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2020,0.0668476,"gas"
"3937","South Korea","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2020,0.0668476,"gas"
"3938","South Korea","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2020,0.0664794,"gas"
"3939","South Korea","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2020,0,"coal with CCS"
"3940","South Korea","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2020,0,"coal with CCS"
"3941","South Korea","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2020,0,"electricity"
"3942","South Korea","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2020,0,"electricity"
"3943","South Korea","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2020,0,"refined liquids with CCS"
"3944","South Korea","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2020,0,"refined liquids with CCS"
"3945","South Korea","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2020,0,"gas with CCS"
"3946","South Korea","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2020,0,"gas with CCS"
"3947","South Korea","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2020,0.0596781,"electricity"
"3948","South Korea","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2020,0.0596781,"electricity"
"3949","South Korea","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2020,0.0589457,"electricity"
"3950","South Korea","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2020,0.000795364,"refined liquids"
"3951","South Korea","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2020,0.000795364,"refined liquids"
"3952","South Korea","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2020,0.000785602,"refined liquids"
"3953","South Korea","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2020,0,"electricity"
"3954","South Korea","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2020,0,"electricity"
"3955","South Korea","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2020,0,"electricity"
"3956","South Korea","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2020,0,"hydrogen"
"3957","South Korea","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2020,0,"hydrogen"
"3958","South Korea","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2020,0,"hydrogen"
"3959","South Korea","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2025,0.0028552633,"biomass"
"3960","South Korea","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2025,0.0008525245,"biomass"
"3961","South Korea","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2025,0.001310026,"biomass"
"3962","South Korea","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2025,0.00009329274,"electricity"
"3963","South Korea","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2025,0.00002785533,"electricity"
"3964","South Korea","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2025,0.00004280359,"electricity"
"3965","South Korea","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2025,0.000001701797,"refined liquids"
"3966","South Korea","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2025,0.0000005081238,"refined liquids"
"3967","South Korea","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2025,0.0000007808033,"refined liquids"
"3968","South Korea","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2025,0.000001701797,"gas"
"3969","South Korea","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2025,0.0000005081238,"gas"
"3970","South Korea","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2025,0.0000007808033,"gas"
"3971","South Korea","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2025,0.6283236,"coal"
"3972","South Korea","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2025,0.775838,"coal"
"3973","South Korea","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2025,0.852103,"coal"
"3974","South Korea","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2025,0.06923897,"electricity"
"3975","South Korea","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2025,0.0854947,"electricity"
"3976","South Korea","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2025,0.0938989,"electricity"
"3977","South Korea","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2025,0.00004782458,"refined liquids"
"3978","South Korea","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2025,0.00005905266,"refined liquids"
