costs of industry techs
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,other industrial energy use,biomass,biomass cogen,4.51391,4.89427,3.38371,3.25731,4.94929,5.23671,5.15604,5.03246,5.10601,5.2633,5.43349,5.63125,5.78617,5.9074,5.98099,6.02246,6.0412,6.05077,6.05047,6.04669,6.06731,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,other industrial energy use,coal,coal,3.82921,3.74053,3.88599,3.94266,3.96658,3.98656,4.00921,4.01951,4.02058,4.02425,4.02354,4.02504,4.02821,4.03147,4.03287,4.03005,4.02249,4.01371,4.00505,3.99829,3.99508,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,other industrial energy use,coal,coal cogen,1.38671,1.67588,0.117974,0.0171497,2.12158,2.44854,2.41483,2.29607,2.25714,2.27874,2.32295,2.38981,2.45925,2.5161,2.57009,2.61599,2.65473,2.69176,2.72915,2.76654,2.81584,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,other industrial energy use,electricity,electricity,16.3944,15.4247,20.666,22.1159,15.4787,14.4534,14.5746,14.9056,14.9392,14.7889,14.5621,14.2788,13.9896,13.7503,13.5144,13.2779,13.0554,12.8356,12.6132,12.4055,12.2273,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,other industrial energy use,gas,gas,3.0,4.48034,5.19796,5.23623,5.27477,5.46026,5.6071,5.89062,6.03713,6.06724,6.08586,6.10076,6.03418,6.01182,5.98663,5.94555,5.90883,5.89492,5.86904,5.84183,5.78123,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,other industrial energy use,gas,gas cogen,0.0908404,2.68338,1.92072,1.79548,3.9775,4.55942,4.71016,4.99187,5.16565,5.23106,5.30502,5.39853,5.36466,5.39042,5.41169,5.40267,5.40406,5.43891,5.44384,5.4565,5.42279,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,other industrial energy use,hydrogen,hydrogen,3.0,3.0,3.0,3.0,14.5766,14.523,14.3921,14.3387,14.1682,13.9186,13.66,13.4205,13.1047,12.8024,12.5817,12.3393,12.1073,11.9009,11.6789,11.4701,11.4465,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,other industrial energy use,hydrogen,hydrogen cogen,-6.79654,-6.00979,-10.8734,-11.4271,19.5563,20.2727,19.7683,19.3006,18.8371,18.3029,17.8812,17.5542,17.033,16.5333,16.2107,15.8107,15.4552,15.1549,14.795,14.4817,14.5775,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,other industrial energy use,refined liquids,refined liquids,5.53523,5.45553,7.90715,8.41468,7.36067,8.05874,9.00017,9.69624,9.96931,10.2731,10.3009,10.1577,9.96751,9.77453,9.5884,9.41777,9.1974,8.98252,8.78275,8.59386,8.44289,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,other industrial energy use,refined liquids,refined liquids cogen,4.21713,4.51808,6.69855,7.3632,7.76763,9.22064,10.6911,11.7022,12.1101,12.6258,12.7207,12.5561,12.2855,12.0275,11.7803,11.54,11.2347,10.9382,10.6505,10.3941,10.2036,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,other industrial feedstocks,coal,coal,0.69654,0.640563,0.774357,0.83143,0.861221,0.881989,0.906273,0.918578,0.922603,0.927972,0.930401,0.934833,0.939781,0.945855,0.950241,0.950738,0.94683,0.941734,0.937715,0.934397,0.931392,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,other industrial feedstocks,gas,gas,0.0,1.30862,1.95399,1.99696,2.04274,2.22162,2.36724,2.63914,2.78504,2.828,2.8575,2.88681,2.83999,2.83412,2.82536,2.79827,2.77793,2.77912,2.76576,2.75374,2.69501,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,other industrial feedstocks,refined liquids,refined liquids,2.41607,2.41133,4.84827,5.3876,4.36503,5.09415,6.07217,6.81678,7.1296,7.47672,7.54181,7.42965,7.26015,7.09293,6.93099,6.78358,6.58163,6.38335,6.1991,6.02458,5.86199,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,process heat cement,biomass,biomass,3.07189,3.1373,3.18815,3.21901,3.13987,3.162,3.15735,3.16689,3.24009,3.33299,3.41889,3.51135,3.5799,3.63564,3.66389,3.67444,3.67173,3.66339,3.64964,3.63415,3.61738,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,process heat cement,coal,coal,1.69654,1.64056,1.77436,1.83143,1.86122,1.88199,1.90627,1.91858,1.9226,1.92797,1.9304,1.93483,1.93978,1.94585,1.95024,1.95074,1.94683,1.94173,1.93772,1.9344,1.93139,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,process heat cement,gas,gas,1.0,2.30862,2.95399,2.99696,3.04274,3.22162,3.36724,3.63914,3.78504,3.828,3.8575,3.88681,3.83999,3.83412,3.82536,3.79827,3.77793,3.77912,3.76576,3.75374,3.69501,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,process heat cement,refined liquids,refined liquids,3.41607,3.41133,5.84827,6.3876,5.36503,6.09415,7.07217,7.81678,8.1296,8.47672,8.54181,8.42965,8.26015,8.09293,7.93099,7.78358,7.58163,7.38335,7.1991,7.02458,6.86199,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Northern,N fertilizer,coal,coal,0.22401,0.22205,0.228189,0.229973,0.229691,0.229977,0.230242,0.229551,0.228503,0.227546,0.226482,0.226167,0.225897,0.225702,0.225453,0.225044,0.224454,0.223821,0.223241,0.222694,0.222179,1975$/kgN,
